htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
nnc1.1000345490	The historical mirror; or, biographical miscellany, for the instruction and entertainment of youth. In which are exhibited the most striking sentiments and examples upon those, and only those, branches of duty, in which they are more particularly interested 		1776-00-00	1	502632346			https://catalog.hathitrust.org/Record/008403550	https://hdl.handle.net/2027/nnc1.1000345490
mdp.39015073325170	An historical narration of the life and death of Our Lord Jesus Christ. ... 	R. H., 1609-1678.	1685-00-00	1	23621586			https://catalog.hathitrust.org/Record/001939604	https://hdl.handle.net/2027/mdp.39015073325170
uc2.ark:/13960/t1pg20236	The Historical register, containing an impartial relation of all transactions, both civil and military, foreign and domestick.  With a Chronological diary of the most remarkable events and publick occurrences, viz. affairs of the several nations of Europe, births, marriages, deaths, removals, promotions, &amp;c. that happen'd from the last day of July, 1714, to the first day of January, 1716; being the first seventeen months of the reign of King George.  Together with the characters and parentage of persons of eminent rank, who departed this life, during that time. v.1		1724-00-00	1	3306902			https://catalog.hathitrust.org/Record/007699851	https://hdl.handle.net/2027/uc2.ark:/13960/t1pg20236
njp.32101066880707	The historical register v.1 (1716)		1716-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066880707
njp.32101066877687	The historical register v.9 (1724)		1724-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066877687
njp.32101066877695	The historical register v.10 (1725)		1725-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066877695
inu.30000082078191	The historical register. v.11 1726		1726-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082078191
inu.30000082128392	The historical register v.12 1727		1727-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082128392
njp.32101066877711	The historical register v.12 (1727)		1727-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066877711
inu.30000082078183	The historical register v.13 1728		1728-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082078183
njp.32101066877729	The historical register v.13 (1728)		1728-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066877729
inu.30000082336169	The historical register v.15 1730		1730-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082336169
inu.30000082336045	The historical register v.16 1731		1731-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082336045
inu.30000082336078	The historical register v.17 1732		1732-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082336078
njp.32101066877752	The historical register v.17 (1732)		1732-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066877752
inu.30000082077532	The historical register v.18 1733		1733-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082077532
inu.30000082336052	The historical register v.19 1734		1734-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082336052
inu.30000082336177	The historical register v.20 1735		1735-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082336177
inu.30000082336060	The historical register v.21 1736		1736-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082336060
njp.32101066880715	The historical register. v.22 (1737)		1737-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/njp.32101066880715
inu.30000082078241	The historical register. v.23 1738		1738-00-00	1	1752130	03028668		https://catalog.hathitrust.org/Record/006068323	https://hdl.handle.net/2027/inu.30000082078241
mdp.39015078546465	An historical relation of the island Ceylon, in the East Indies: together, with an account of the detaining in captivity of the author and divers other Englishmen now living there, and of the author's miraculous escape. Illustrated with figures, and a map of the island By Robert Knox ... 	Knox, Robert, 1640?-1720.	1681-00-00	1	23640493	15012033		https://catalog.hathitrust.org/Record/001254577	https://hdl.handle.net/2027/mdp.39015078546465
mdp.39015006987591	An historical relation of the origin, progress, and final dissolution of the government of the Rohilla Afgans in the northern provinces of Hindostan, compiled from a Persian manuscript and other original papers. 	Hamilton, Charles, 1752 or 3-1792.	1787-00-00	1	23621543			https://catalog.hathitrust.org/Record/001868094	https://hdl.handle.net/2027/mdp.39015006987591
uc2.ark:/13960/t3cz34r0b	An historical relation of the origin, progress, and final dissolution of the government of the Rohilla Afgans, in the northern provinces of Hindostan; comp. from a Persian manuscript and other original papers. 	Hamilton, Charles, 1752 or 3-1792.	1788-00-00	1	5020210			https://catalog.hathitrust.org/Record/007660922	https://hdl.handle.net/2027/uc2.ark:/13960/t3cz34r0b
uc2.ark:/13960/t1jh3h594	Historical review of the administration of Mr. Necker Written by Himself.  Translated from the French 	Necker, Jacques, 1732-1804.	1791-00-00	1	2032219			https://catalog.hathitrust.org/Record/007691047	https://hdl.handle.net/2027/uc2.ark:/13960/t1jh3h594
mdp.39015005404499	An historical review of the constitution and government of Pensylvania [sic], from its origin; so far as regards the several points of controversy, which have, from time to time, arisen between the several governors of that province, and their several assemblies. Founded on authentic documents ... 	Jackson, Richard, d. 1787.	1759-00-00	1	2848574	06002279		https://catalog.hathitrust.org/Record/001143865	https://hdl.handle.net/2027/mdp.39015005404499
mdp.39015067197361	An historical rhapsody on Mr. Pope By the editor of The political conferences 	Tyers, Thomas, 1726-1787.	1782-00-00	1	7729851			https://catalog.hathitrust.org/Record/000450177	https://hdl.handle.net/2027/mdp.39015067197361
uc2.ark:/13960/t18k78227	An historical sketch of the French revolution from its commencement to the year 1792 ... 		1792-00-00	1	12745393			https://catalog.hathitrust.org/Record/007689002	https://hdl.handle.net/2027/uc2.ark:/13960/t18k78227
mdp.39015063081015	Historical sketches of the slave trade, of its effects in Africa. Addressed to the people of Great-Britain By the Right Hon. Lord Muncaster 	Muncaster, John Pennington, Baron, 1737-1813.	1792-00-00	1	6292433			https://catalog.hathitrust.org/Record/001742048	https://hdl.handle.net/2027/mdp.39015063081015
uc2.ark:/13960/t9n304j5f	An historical survey of the French colony in the island of St. Domingo: comprehending a short account of its ancient government, political state, population, productions, and exports; a narrative of the calamities which have desolated the country ever since the year 1789 and a detail of the military transactions of the British army in that island to the end of 1794 by Bryan Edwards 	Edwards, Bryan, 1743-1800.	1797-00-00	1	575085			https://catalog.hathitrust.org/Record/007698453	https://hdl.handle.net/2027/uc2.ark:/13960/t9n304j5f
mdp.39015063627148	Historical tracts by Sir John Davies ... consisting of 1. A discovery of the true cause why Ireland was never brought under obedience of the crown of England. 2. A letter to the Earl of Salisbury on the state of Ireland, in 1607. 3. A letter to the Earl of Salisbury, in 1610; giving an account of the plantation in Ulster. 4. A speech to the Lord-Deputy in 1613, tracing the ancient cosntitution of Ireland. To which is prefixed a new life of the author, from authentic documents 	Davies, John, Sir, 1569-1626.	1787-00-00	1	3367344	04007216		https://catalog.hathitrust.org/Record/000197930	https://hdl.handle.net/2027/mdp.39015063627148
nyp.33433071385052	Historical tracts by Sir John Davies ... consisting of 1. A discovery of the true cause why Ireland was never brought under obedience of the crown of England. 2. A letter to the Earl of Salisbury on the state of Ireland, in 1607. 3. A letter to the Earl of Salisbury, in 1610; giving an account of the plantation in Ulster. 4. A speech to the Lord-Deputy in 1613, tracing the ancient cosntitution of Ireland. To which is prefixed a new life of the author, from authentic documents 	Davies, John, Sir, 1569-1626.	1787-00-00	1	3367344	04007216		https://catalog.hathitrust.org/Record/000197930	https://hdl.handle.net/2027/nyp.33433071385052
uc2.ark:/13960/t50g3xg2j	Historical view of plans, for the government of British India, and regulation of trade to the East Indies. And outlines of a plan of foreign government, of commercial economy, and of domestic administration, for the Asiatic interests of Great Britain 	Bruce, John, 1745-1826.	1793-00-00	1	3495336	02025733		https://catalog.hathitrust.org/Record/007696679	https://hdl.handle.net/2027/uc2.ark:/13960/t50g3xg2j
uc2.ark:/13960/t1wd44f84	An historical view of the English government, : from the settlement of the Saxons in Britain to the accession, of the House of Stewart By John Millar, Esq. ... 	Millar, John, 1735-1801.	1790-00-00	1	10984113	51048908		https://catalog.hathitrust.org/Record/007701064	https://hdl.handle.net/2027/uc2.ark:/13960/t1wd44f84
uc2.ark:/13960/t8mc90t0j	An historical view of the English government, from the settlement of the Saxons in Britain to the accession of the house of Stewart. By John Millar 	Millar, John, 1735-1801.	1789-00-00	1	2602302	10005430		https://catalog.hathitrust.org/Record/007701065	https://hdl.handle.net/2027/uc2.ark:/13960/t8mc90t0j
mdp.39015063627395	An historical view of the negotiations between the courts of England, France, and Brussels, from the year 1592 to 1617 : extracted chiefly from the ms. state-papers of Sir Thomas Edmondes ... and of Anthony Bacon ... : to which is added, A relation of the state of France, with the characters of Henry IV. and the principal persons of that court, drawn up by Sir George Carew, upon his return from his embassy there in 1609, and addressed to King James I. : never before printed by Thomas Birch ... 	Birch, Thomas, 1705-1766.	1749-00-00	1	11669550	11005285		https://catalog.hathitrust.org/Record/000767013	https://hdl.handle.net/2027/mdp.39015063627395
nyp.33433006214104	An historical view of the negotiations between the courts of England, France, and Brussels, from the year 1592 to 1617 : extracted chiefly from the ms. state-papers of Sir Thomas Edmondes ... and of Anthony Bacon ... : to which is added, A relation of the state of France, with the characters of Henry IV. and the principal persons of that court, drawn up by Sir George Carew, upon his return from his embassy there in 1609, and addressed to King James I. : never before printed by Thomas Birch ... 	Birch, Thomas, 1705-1766.	1749-00-00	1	11669550	11005285		https://catalog.hathitrust.org/Record/000767013	https://hdl.handle.net/2027/nyp.33433006214104
